,iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,population
13551,NZL,New Zealand,2020-04-08,969,26,1,0,4822233.0
13552,NZL,New Zealand,2020-04-09,992,23,1,0,4822233.0
13553,NZL,New Zealand,2020-04-10,1015,23,2,1,4822233.0
13554,NZL,New Zealand,2020-04-11,1035,20,4,2,4822233.0
13555,NZL,New Zealand,2020-04-12,1049,14,4,0,4822233.0
13556,NZL,New Zealand,2020-04-13,1064,15,5,1,4822233.0
13557,NZL,New Zealand,2020-04-14,1072,8,9,4,4822233.0
13558,NZL,New Zealand,2020-04-15,1078,6,9,0,4822233.0
13559,NZL,New Zealand,2020-04-16,1084,6,9,0,4822233.0
13560,NZL,New Zealand,2020-04-17,1086,2,11,2,4822233.0
13561,NZL,New Zealand,2020-04-18,1094,8,11,0,4822233.0
13562,NZL,New Zealand,2020-04-19,1098,4,12,1,4822233.0
13563,NZL,New Zealand,2020-04-20,1105,7,12,0,4822233.0
13564,NZL,New Zealand,2020-04-21,1107,2,13,1,4822233.0
13565,NZL,New Zealand,2020-04-22,1112,5,14,1,4822233.0
13566,NZL,New Zealand,2020-04-23,1112,0,16,2,4822233.0
13567,NZL,New Zealand,2020-04-24,1114,2,17,1,4822233.0
13568,NZL,New Zealand,2020-04-25,1117,3,18,1,4822233.0
13569,NZL,New Zealand,2020-04-26,1121,4,18,0,4822233.0
13570,NZL,New Zealand,2020-04-27,1122,1,19,1,4822233.0
13571,NZL,New Zealand,2020-04-28,1124,2,19,0,4822233.0
13572,NZL,New Zealand,2020-04-29,1126,2,19,0,4822233.0
13573,NZL,New Zealand,2020-04-30,1129,3,19,0,4822233.0
13574,NZL,New Zealand,2020-05-01,1132,3,19,0,4822233.0
13575,NZL,New Zealand,2020-05-02,1134,2,20,1,4822233.0
13576,NZL,New Zealand,2020-05-03,1136,2,20,0,4822233.0
13577,NZL,New Zealand,2020-05-04,1137,1,20,0,4822233.0
13578,NZL,New Zealand,2020-05-05,1137,0,20,0,4822233.0
13579,NZL,New Zealand,2020-05-06,1138,1,21,1,4822233.0
13580,NZL,New Zealand,2020-05-07,1139,1,21,0,4822233.0
13581,NZL,New Zealand,2020-05-08,1141,2,21,0,4822233.0
13582,NZL,New Zealand,2020-05-09,1142,1,21,0,4822233.0
13583,NZL,New Zealand,2020-05-10,1144,2,21,0,4822233.0
13584,NZL,New Zealand,2020-05-11,1147,3,21,0,4822233.0
13585,NZL,New Zealand,2020-05-12,1147,0,21,0,4822233.0
13586,NZL,New Zealand,2020-05-13,1147,0,21,0,4822233.0
13587,NZL,New Zealand,2020-05-14,1147,0,21,0,4822233.0
13588,NZL,New Zealand,2020-05-15,1148,1,21,0,4822233.0
13589,NZL,New Zealand,2020-05-16,1148,0,21,0,4822233.0
13590,NZL,New Zealand,2020-05-17,1149,1,21,0,4822233.0
13591,NZL,New Zealand,2020-05-18,1149,0,21,0,4822233.0
13592,NZL,New Zealand,2020-05-19,1153,4,21,0,4822233.0
13593,NZL,New Zealand,2020-05-20,1153,0,21,0,4822233.0
13594,NZL,New Zealand,2020-05-21,1153,0,21,0,4822233.0
13595,OMN,Oman,2019-12-31,0,0,0,0,5106622.0
13596,OMN,Oman,2020-01-01,0,0,0,0,5106622.0
13597,OMN,Oman,2020-01-02,0,0,0,0,5106622.0
13598,OMN,Oman,2020-01-03,0,0,0,0,5106622.0
13599,OMN,Oman,2020-01-04,0,0,0,0,5106622.0
13600,OMN,Oman,2020-01-05,0,0,0,0,5106622.0
13601,OMN,Oman,2020-01-06,0,0,0,0,5106622.0
13602,OMN,Oman,2020-01-07,0,0,0,0,5106622.0
13603,OMN,Oman,2020-01-08,0,0,0,0,5106622.0
13604,OMN,Oman,2020-01-09,0,0,0,0,5106622.0
13605,OMN,Oman,2020-01-10,0,0,0,0,5106622.0
13606,OMN,Oman,2020-01-11,0,0,0,0,5106622.0
13607,OMN,Oman,2020-01-12,0,0,0,0,5106622.0
13608,OMN,Oman,2020-01-13,0,0,0,0,5106622.0
13609,OMN,Oman,2020-01-14,0,0,0,0,5106622.0
13610,OMN,Oman,2020-01-15,0,0,0,0,5106622.0
13611,OMN,Oman,2020-01-16,0,0,0,0,5106622.0
13612,OMN,Oman,2020-01-17,0,0,0,0,5106622.0
13613,OMN,Oman,2020-01-18,0,0,0,0,5106622.0
13614,OMN,Oman,2020-01-19,0,0,0,0,5106622.0
13615,OMN,Oman,2020-01-20,0,0,0,0,5106622.0
13616,OMN,Oman,2020-01-21,0,0,0,0,5106622.0
13617,OMN,Oman,2020-01-22,0,0,0,0,5106622.0
13618,OMN,Oman,2020-01-23,0,0,0,0,5106622.0
13619,OMN,Oman,2020-01-24,0,0,0,0,5106622.0
13620,OMN,Oman,2020-01-25,0,0,0,0,5106622.0
13621,OMN,Oman,2020-01-26,0,0,0,0,5106622.0
13622,OMN,Oman,2020-01-27,0,0,0,0,5106622.0
13623,OMN,Oman,2020-01-28,0,0,0,0,5106622.0
13624,OMN,Oman,2020-01-29,0,0,0,0,5106622.0
13625,OMN,Oman,2020-01-30,0,0,0,0,5106622.0
13626,OMN,Oman,2020-01-31,0,0,0,0,5106622.0
13627,OMN,Oman,2020-02-01,0,0,0,0,5106622.0
13628,OMN,Oman,2020-02-02,0,0,0,0,5106622.0
13629,OMN,Oman,2020-02-03,0,0,0,0,5106622.0
13630,OMN,Oman,2020-02-04,0,0,0,0,5106622.0
13631,OMN,Oman,2020-02-05,0,0,0,0,5106622.0
13632,OMN,Oman,2020-02-06,0,0,0,0,5106622.0
13633,OMN,Oman,2020-02-07,0,0,0,0,5106622.0
13634,OMN,Oman,2020-02-08,0,0,0,0,5106622.0
13635,OMN,Oman,2020-02-09,0,0,0,0,5106622.0
13636,OMN,Oman,2020-02-10,0,0,0,0,5106622.0
13637,OMN,Oman,2020-02-11,0,0,0,0,5106622.0
13638,OMN,Oman,2020-02-12,0,0,0,0,5106622.0
13639,OMN,Oman,2020-02-13,0,0,0,0,5106622.0
13640,OMN,Oman,2020-02-14,0,0,0,0,5106622.0
13641,OMN,Oman,2020-02-15,0,0,0,0,5106622.0
13642,OMN,Oman,2020-02-16,0,0,0,0,5106622.0
13643,OMN,Oman,2020-02-17,0,0,0,0,5106622.0
13644,OMN,Oman,2020-02-18,0,0,0,0,5106622.0
13645,OMN,Oman,2020-02-19,0,0,0,0,5106622.0
13646,OMN,Oman,2020-02-20,0,0,0,0,5106622.0
13647,OMN,Oman,2020-02-21,0,0,0,0,5106622.0
13648,OMN,Oman,2020-02-22,0,0,0,0,5106622.0
13649,OMN,Oman,2020-02-23,0,0,0,0,5106622.0
13650,OMN,Oman,2020-02-24,0,0,0,0,5106622.0
13651,OMN,Oman,2020-02-25,2,2,0,0,5106622.0
13652,OMN,Oman,2020-02-26,4,2,0,0,5106622.0
13653,OMN,Oman,2020-02-27,4,0,0,0,5106622.0
13654,OMN,Oman,2020-02-28,6,2,0,0,5106622.0
13655,OMN,Oman,2020-02-29,6,0,0,0,5106622.0
13656,OMN,Oman,2020-03-01,6,0,0,0,5106622.0
13657,OMN,Oman,2020-03-02,6,0,0,0,5106622.0
13658,OMN,Oman,2020-03-03,7,1,0,0,5106622.0
13659,OMN,Oman,2020-03-05,15,8,0,0,5106622.0
13660,OMN,Oman,2020-03-06,16,1,0,0,5106622.0
13661,OMN,Oman,2020-03-10,18,2,0,0,5106622.0
13662,OMN,Oman,2020-03-11,18,0,0,0,5106622.0
13663,OMN,Oman,2020-03-14,20,2,0,0,5106622.0
13664,OMN,Oman,2020-03-15,20,0,0,0,5106622.0
13665,OMN,Oman,2020-03-16,22,2,0,0,5106622.0
13666,OMN,Oman,2020-03-17,24,2,0,0,5106622.0
13667,OMN,Oman,2020-03-18,24,0,0,0,5106622.0
13668,OMN,Oman,2020-03-19,39,15,0,0,5106622.0
13669,OMN,Oman,2020-03-20,39,0,0,0,5106622.0
13670,OMN,Oman,2020-03-21,48,9,0,0,5106622.0
13671,OMN,Oman,2020-03-22,52,4,0,0,5106622.0
13672,OMN,Oman,2020-03-23,55,3,0,0,5106622.0
13673,OMN,Oman,2020-03-24,66,11,0,0,5106622.0
13674,OMN,Oman,2020-03-25,84,18,0,0,5106622.0
13675,OMN,Oman,2020-03-26,99,15,0,0,5106622.0
13676,OMN,Oman,2020-03-27,109,10,0,0,5106622.0
13677,OMN,Oman,2020-03-28,131,22,0,0,5106622.0
13678,OMN,Oman,2020-03-29,152,21,0,0,5106622.0
13679,OMN,Oman,2020-03-30,167,15,0,0,5106622.0
13680,OMN,Oman,2020-03-31,179,12,0,0,5106622.0
13681,OMN,Oman,2020-04-01,192,13,1,1,5106622.0
13682,OMN,Oman,2020-04-02,210,18,1,0,5106622.0
13683,OMN,Oman,2020-04-03,231,21,1,0,5106622.0
13684,OMN,Oman,2020-04-04,231,0,1,0,5106622.0
13685,OMN,Oman,2020-04-05,277,46,2,1,5106622.0
13686,OMN,Oman,2020-04-06,298,21,2,0,5106622.0
13687,OMN,Oman,2020-04-07,371,73,2,0,5106622.0
13688,OMN,Oman,2020-04-08,419,48,2,0,5106622.0
13689,OMN,Oman,2020-04-09,419,0,2,0,5106622.0
13690,OMN,Oman,2020-04-10,457,38,3,1,5106622.0
13691,OMN,Oman,2020-04-11,484,27,3,0,5106622.0
13692,OMN,Oman,2020-04-12,546,62,3,0,5106622.0
13693,OMN,Oman,2020-04-13,599,53,4,1,5106622.0
13694,OMN,Oman,2020-04-14,813,214,4,0,5106622.0
13695,OMN,Oman,2020-04-15,910,97,4,0,5106622.0
13696,OMN,Oman,2020-04-16,910,0,4,0,5106622.0
13697,OMN,Oman,2020-04-17,1019,109,4,0,5106622.0
13698,OMN,Oman,2020-04-18,1069,50,6,2,5106622.0
13699,OMN,Oman,2020-04-19,1180,111,6,0,5106622.0
13700,OMN,Oman,2020-04-20,1266,86,7,1,5106622.0
13701,OMN,Oman,2020-04-21,1508,242,8,1,5106622.0
13702,OMN,Oman,2020-04-22,1508,0,8,0,5106622.0
13703,OMN,Oman,2020-04-23,1614,106,8,0,5106622.0
13704,OMN,Oman,2020-04-24,1716,102,9,1,5106622.0
13705,OMN,Oman,2020-04-25,1790,74,10,1,5106622.0
13706,OMN,Oman,2020-04-26,1905,115,10,0,5106622.0
13707,OMN,Oman,2020-04-27,1998,93,10,0,5106622.0
13708,OMN,Oman,2020-04-28,2049,51,10,0,5106622.0
13709,OMN,Oman,2020-04-29,2131,82,10,0,5106622.0
13710,OMN,Oman,2020-04-30,2274,143,10,0,5106622.0
13711,OMN,Oman,2020-05-01,2348,74,11,1,5106622.0
13712,OMN,Oman,2020-05-02,2447,99,11,0,5106622.0
13713,OMN,Oman,2020-05-03,2483,36,12,1,5106622.0
13714,OMN,Oman,2020-05-04,2568,85,12,0,5106622.0
13715,OMN,Oman,2020-05-05,2637,69,12,0,5106622.0
13716,OMN,Oman,2020-05-06,2735,98,12,0,5106622.0
13717,OMN,Oman,2020-05-07,2903,168,13,1,5106622.0
13718,OMN,Oman,2020-05-08,2958,55,14,1,5106622.0
13719,OMN,Oman,2020-05-09,3112,154,15,1,5106622.0
13720,OMN,Oman,2020-05-10,3224,112,17,2,5106622.0
13721,OMN,Oman,2020-05-11,3399,175,17,0,5106622.0
13722,OMN,Oman,2020-05-12,3574,175,17,0,5106622.0
13723,OMN,Oman,2020-05-13,3721,147,17,0,5106622.0
13724,OMN,Oman,2020-05-14,4019,298,17,0,5106622.0
13725,OMN,Oman,2020-05-15,4341,322,19,2,5106622.0
13726,OMN,Oman,2020-05-16,4625,284,19,0,5106622.0
13727,OMN,Oman,2020-05-17,5029,404,21,2,5106622.0
13728,OMN,Oman,2020-05-18,5186,157,22,1,5106622.0
13729,OMN,Oman,2020-05-19,5379,193,26,4,5106622.0
13730,OMN,Oman,2020-05-20,5671,292,27,1,5106622.0
13731,OMN,Oman,2020-05-21,6043,372,30,3,5106622.0
13732,PAK,Pakistan,2019-12-31,0,0,0,0,220892331.0
13733,PAK,Pakistan,2020-01-01,0,0,0,0,220892331.0
13734,PAK,Pakistan,2020-01-02,0,0,0,0,220892331.0
13735,PAK,Pakistan,2020-01-03,0,0,0,0,220892331.0
13736,PAK,Pakistan,2020-01-04,0,0,0,0,220892331.0
13737,PAK,Pakistan,2020-01-05,0,0,0,0,220892331.0
13738,PAK,Pakistan,2020-01-06,0,0,0,0,220892331.0
13739,PAK,Pakistan,2020-01-07,0,0,0,0,220892331.0
13740,PAK,Pakistan,2020-01-08,0,0,0,0,220892331.0
13741,PAK,Pakistan,2020-01-09,0,0,0,0,220892331.0
13742,PAK,Pakistan,2020-01-10,0,0,0,0,220892331.0
13743,PAK,Pakistan,2020-01-11,0,0,0,0,220892331.0
13744,PAK,Pakistan,2020-01-12,0,0,0,0,220892331.0
13745,PAK,Pakistan,2020-01-13,0,0,0,0,220892331.0
13746,PAK,Pakistan,2020-01-14,0,0,0,0,220892331.0
13747,PAK,Pakistan,2020-01-15,0,0,0,0,220892331.0
13748,PAK,Pakistan,2020-01-16,0,0,0,0,220892331.0
13749,PAK,Pakistan,2020-01-17,0,0,0,0,220892331.0
13750,PAK,Pakistan,2020-01-18,0,0,0,0,220892331.0
13751,PAK,Pakistan,2020-01-19,0,0,0,0,220892331.0
13752,PAK,Pakistan,2020-01-20,0,0,0,0,220892331.0
13753,PAK,Pakistan,2020-01-21,0,0,0,0,220892331.0
13754,PAK,Pakistan,2020-01-22,0,0,0,0,220892331.0
13755,PAK,Pakistan,2020-01-23,0,0,0,0,220892331.0
13756,PAK,Pakistan,2020-01-24,0,0,0,0,220892331.0
13757,PAK,Pakistan,2020-01-25,0,0,0,0,220892331.0
13758,PAK,Pakistan,2020-01-26,0,0,0,0,220892331.0
13759,PAK,Pakistan,2020-01-27,0,0,0,0,220892331.0
13760,PAK,Pakistan,2020-01-28,0,0,0,0,220892331.0
13761,PAK,Pakistan,2020-01-29,0,0,0,0,220892331.0
13762,PAK,Pakistan,2020-01-30,0,0,0,0,220892331.0
13763,PAK,Pakistan,2020-01-31,0,0,0,0,220892331.0
13764,PAK,Pakistan,2020-02-01,0,0,0,0,220892331.0
13765,PAK,Pakistan,2020-02-02,0,0,0,0,220892331.0
13766,PAK,Pakistan,2020-02-03,0,0,0,0,220892331.0
13767,PAK,Pakistan,2020-02-04,0,0,0,0,220892331.0
13768,PAK,Pakistan,2020-02-05,0,0,0,0,220892331.0
13769,PAK,Pakistan,2020-02-06,0,0,0,0,220892331.0
13770,PAK,Pakistan,2020-02-07,0,0,0,0,220892331.0
13771,PAK,Pakistan,2020-02-08,0,0,0,0,220892331.0
13772,PAK,Pakistan,2020-02-09,0,0,0,0,220892331.0
13773,PAK,Pakistan,2020-02-10,0,0,0,0,220892331.0
13774,PAK,Pakistan,2020-02-11,0,0,0,0,220892331.0
13775,PAK,Pakistan,2020-02-12,0,0,0,0,220892331.0
13776,PAK,Pakistan,2020-02-13,0,0,0,0,220892331.0
13777,PAK,Pakistan,2020-02-14,0,0,0,0,220892331.0
13778,PAK,Pakistan,2020-02-15,0,0,0,0,220892331.0
13779,PAK,Pakistan,2020-02-16,0,0,0,0,220892331.0
13780,PAK,Pakistan,2020-02-17,0,0,0,0,220892331.0
13781,PAK,Pakistan,2020-02-18,0,0,0,0,220892331.0
13782,PAK,Pakistan,2020-02-19,0,0,0,0,220892331.0
13783,PAK,Pakistan,2020-02-20,0,0,0,0,220892331.0
13784,PAK,Pakistan,2020-02-21,0,0,0,0,220892331.0
13785,PAK,Pakistan,2020-02-22,0,0,0,0,220892331.0
13786,PAK,Pakistan,2020-02-23,0,0,0,0,220892331.0
13787,PAK,Pakistan,2020-02-24,0,0,0,0,220892331.0
13788,PAK,Pakistan,2020-02-25,0,0,0,0,220892331.0
13789,PAK,Pakistan,2020-02-26,0,0,0,0,220892331.0
13790,PAK,Pakistan,2020-02-27,2,2,0,0,220892331.0
13791,PAK,Pakistan,2020-02-28,2,0,0,0,220892331.0
13792,PAK,Pakistan,2020-02-29,2,0,0,0,220892331.0
13793,PAK,Pakistan,2020-03-01,4,2,0,0,220892331.0
13794,PAK,Pakistan,2020-03-02,4,0,0,0,220892331.0
13795,PAK,Pakistan,2020-03-04,5,1,0,0,220892331.0
13796,PAK,Pakistan,2020-03-07,6,1,0,0,220892331.0
13797,PAK,Pakistan,2020-03-10,16,10,0,0,220892331.0
13798,PAK,Pakistan,2020-03-11,16,0,0,0,220892331.0
13799,PAK,Pakistan,2020-03-12,20,4,0,0,220892331.0
13800,PAK,Pakistan,2020-03-13,21,1,0,0,220892331.0
13801,PAK,Pakistan,2020-03-14,21,0,0,0,220892331.0
13802,PAK,Pakistan,2020-03-15,30,9,0,0,220892331.0
13803,PAK,Pakistan,2020-03-16,31,1,0,0,220892331.0
13804,PAK,Pakistan,2020-03-17,187,156,0,0,220892331.0
13805,PAK,Pakistan,2020-03-18,187,0,0,0,220892331.0
13806,PAK,Pakistan,2020-03-19,302,115,0,0,220892331.0
13807,PAK,Pakistan,2020-03-20,478,176,2,2,220892331.0
13808,PAK,Pakistan,2020-03-21,495,17,3,1,220892331.0
13809,PAK,Pakistan,2020-03-22,646,151,3,0,220892331.0
13810,PAK,Pakistan,2020-03-23,784,138,5,2,220892331.0
13811,PAK,Pakistan,2020-03-24,887,103,6,1,220892331.0
13812,PAK,Pakistan,2020-03-25,991,104,7,1,220892331.0
13813,PAK,Pakistan,2020-03-26,1057,66,8,1,220892331.0
13814,PAK,Pakistan,2020-03-27,1197,140,9,1,220892331.0
13815,PAK,Pakistan,2020-03-28,1197,0,9,0,220892331.0
13816,PAK,Pakistan,2020-03-29,1408,211,11,2,220892331.0
13817,PAK,Pakistan,2020-03-30,1526,118,13,2,220892331.0
13818,PAK,Pakistan,2020-03-31,1625,99,18,5,220892331.0
13819,PAK,Pakistan,2020-04-01,2039,414,26,8,220892331.0
13820,PAK,Pakistan,2020-04-02,2291,252,31,5,220892331.0
13821,PAK,Pakistan,2020-04-03,2291,0,31,0,220892331.0
13822,PAK,Pakistan,2020-04-04,2291,0,31,0,220892331.0
13823,PAK,Pakistan,2020-04-05,2450,159,35,4,220892331.0
13824,PAK,Pakistan,2020-04-06,3277,827,50,15,220892331.0
13825,PAK,Pakistan,2020-04-07,3864,587,54,4,220892331.0
13826,PAK,Pakistan,2020-04-08,4072,208,58,4,220892331.0
13827,PAK,Pakistan,2020-04-09,4322,250,63,5,220892331.0
13828,PAK,Pakistan,2020-04-10,4601,279,66,3,220892331.0
13829,PAK,Pakistan,2020-04-11,4788,187,71,5,220892331.0
13830,PAK,Pakistan,2020-04-12,5038,250,86,15,220892331.0
13831,PAK,Pakistan,2020-04-13,5374,336,93,7,220892331.0
13832,PAK,Pakistan,2020-04-14,5716,342,96,3,220892331.0
13833,PAK,Pakistan,2020-04-15,5988,272,107,11,220892331.0
13834,PAK,Pakistan,2020-04-16,6505,517,124,17,220892331.0
13835,PAK,Pakistan,2020-04-17,7025,520,135,11,220892331.0
13836,PAK,Pakistan,2020-04-18,7481,456,143,8,220892331.0
13837,PAK,Pakistan,2020-04-19,7993,512,159,16,220892331.0
13838,PAK,Pakistan,2020-04-20,8418,425,176,17,220892331.0
13839,PAK,Pakistan,2020-04-21,9216,798,192,16,220892331.0
13840,PAK,Pakistan,2020-04-22,9749,533,209,17,220892331.0
13841,PAK,Pakistan,2020-04-23,9749,0,209,0,220892331.0
13842,PAK,Pakistan,2020-04-24,11155,1406,237,28,220892331.0
13843,PAK,Pakistan,2020-04-25,11940,785,253,16,220892331.0
13844,PAK,Pakistan,2020-04-26,12723,783,269,16,220892331.0
13845,PAK,Pakistan,2020-04-27,13328,605,281,12,220892331.0
13846,PAK,Pakistan,2020-04-28,14079,751,301,20,220892331.0
13847,PAK,Pakistan,2020-04-29,14885,806,327,26,220892331.0
13848,PAK,Pakistan,2020-04-30,15759,874,346,19,220892331.0
13849,PAK,Pakistan,2020-05-01,16817,1058,385,39,220892331.0
13850,PAK,Pakistan,2020-05-02,18114,1297,417,32,220892331.0
13851,PAK,Pakistan,2020-05-03,19103,989,440,23,220892331.0
13852,PAK,Pakistan,2020-05-04,20186,1083,462,22,220892331.0
13853,PAK,Pakistan,2020-05-05,21501,1315,486,24,220892331.0
13854,PAK,Pakistan,2020-05-06,22550,1049,526,40,220892331.0
13855,PAK,Pakistan,2020-05-07,24073,1523,564,38,220892331.0
13856,PAK,Pakistan,2020-05-08,25837,1764,594,30,220892331.0
13857,PAK,Pakistan,2020-05-09,27474,1637,618,24,220892331.0
13858,PAK,Pakistan,2020-05-10,29465,1991,639,21,220892331.0
13859,PAK,Pakistan,2020-05-11,30941,1476,667,28,220892331.0
13860,PAK,Pakistan,2020-05-12,32081,1140,706,39,220892331.0
13861,PAK,Pakistan,2020-05-13,34336,2255,737,31,220892331.0
13862,PAK,Pakistan,2020-05-14,35788,1452,770,33,220892331.0
13863,PAK,Pakistan,2020-05-15,37218,1430,803,33,220892331.0
13864,PAK,Pakistan,2020-05-16,38799,1581,834,31,220892331.0
13865,PAK,Pakistan,2020-05-17,40151,1352,873,39,220892331.0
13866,PAK,Pakistan,2020-05-18,42125,1974,903,30,220892331.0
13867,PAK,Pakistan,2020-05-19,43966,1841,939,36,220892331.0
13868,PAK,Pakistan,2020-05-20,45898,1932,985,46,220892331.0
13869,PAK,Pakistan,2020-05-21,48091,2193,1017,32,220892331.0
13870,PAN,Panama,2020-03-09,0,0,0,0,4314768.0
13871,PAN,Panama,2020-03-10,1,1,0,0,4314768.0
13872,PAN,Panama,2020-03-11,7,6,1,1,4314768.0
13873,PAN,Panama,2020-03-12,14,7,1,0,4314768.0
13874,PAN,Panama,2020-03-13,27,13,1,0,4314768.0
13875,PAN,Panama,2020-03-14,36,9,1,0,4314768.0
13876,PAN,Panama,2020-03-15,43,7,1,0,4314768.0
13877,PAN,Panama,2020-03-16,43,0,1,0,4314768.0
13878,PAN,Panama,2020-03-17,69,26,1,0,4314768.0
13879,PAN,Panama,2020-03-18,86,17,1,0,4314768.0
13880,PAN,Panama,2020-03-19,109,23,1,0,4314768.0
13881,PAN,Panama,2020-03-20,137,28,1,0,4314768.0
13882,PAN,Panama,2020-03-21,200,63,1,0,4314768.0
13883,PAN,Panama,2020-03-22,245,45,3,2,4314768.0
13884,PAN,Panama,2020-03-23,313,68,3,0,4314768.0
13885,PAN,Panama,2020-03-24,345,32,6,3,4314768.0
13886,PAN,Panama,2020-03-25,443,98,6,0,4314768.0
13887,PAN,Panama,2020-03-26,588,145,6,0,4314768.0
13888,PAN,Panama,2020-03-27,674,86,9,3,4314768.0
13889,PAN,Panama,2020-03-28,786,112,14,5,4314768.0
13890,PAN,Panama,2020-03-29,901,115,17,3,4314768.0
13891,PAN,Panama,2020-03-30,989,88,24,7,4314768.0
13892,PAN,Panama,2020-03-31,1075,86,26,2,4314768.0
13893,PAN,Panama,2020-04-01,1181,106,30,4,4314768.0
13894,PAN,Panama,2020-04-02,1317,136,32,2,4314768.0
13895,PAN,Panama,2020-04-03,1475,158,37,5,4314768.0
13896,PAN,Panama,2020-04-04,1673,198,41,4,4314768.0
13897,PAN,Panama,2020-04-05,1801,128,46,5,4314768.0
13898,PAN,Panama,2020-04-06,1988,187,54,8,4314768.0
13899,PAN,Panama,2020-04-07,2100,112,55,1,4314768.0
13900,PAN,Panama,2020-04-08,2249,149,59,4,4314768.0
13901,PAN,Panama,2020-04-09,2528,279,63,4,4314768.0
13902,PAN,Panama,2020-04-10,2752,224,66,3,4314768.0
13903,PAN,Panama,2020-04-11,2974,222,74,8,4314768.0
13904,PAN,Panama,2020-04-12,3234,260,79,5,4314768.0
13905,PAN,Panama,2020-04-13,3400,166,87,8,4314768.0
13906,PAN,Panama,2020-04-14,3472,72,94,7,4314768.0
13907,PAN,Panama,2020-04-15,3574,102,95,1,4314768.0
13908,PAN,Panama,2020-04-16,3751,177,103,8,4314768.0
13909,PAN,Panama,2020-04-17,4016,265,109,6,4314768.0
13910,PAN,Panama,2020-04-18,4210,194,116,7,4314768.0
13911,PAN,Panama,2020-04-19,4273,63,120,4,4314768.0
13912,PAN,Panama,2020-04-20,4467,194,126,6,4314768.0
13913,PAN,Panama,2020-04-21,4658,191,136,10,4314768.0
13914,PAN,Panama,2020-04-22,4821,163,141,5,4314768.0
13915,PAN,Panama,2020-04-23,4992,171,144,3,4314768.0
13916,PAN,Panama,2020-04-24,5166,174,146,2,4314768.0
13917,PAN,Panama,2020-04-25,5338,172,154,8,4314768.0
13918,PAN,Panama,2020-04-26,5538,200,159,5,4314768.0
13919,PAN,Panama,2020-04-27,5779,241,165,6,4314768.0
13920,PAN,Panama,2020-04-28,6021,242,167,2,4314768.0
13921,PAN,Panama,2020-04-29,6200,179,176,9,4314768.0
13922,PAN,Panama,2020-04-30,6378,178,178,2,4314768.0
13923,PAN,Panama,2020-05-01,6532,154,188,10,4314768.0
13924,PAN,Panama,2020-05-02,6720,188,192,4,4314768.0
13925,PAN,Panama,2020-05-03,7090,370,197,5,4314768.0
13926,PAN,Panama,2020-05-04,7197,107,200,3,4314768.0
13927,PAN,Panama,2020-05-05,7387,190,203,3,4314768.0
13928,PAN,Panama,2020-05-06,7523,136,210,7,4314768.0
13929,PAN,Panama,2020-05-07,7731,208,218,8,4314768.0
13930,PAN,Panama,2020-05-08,7868,137,225,7,4314768.0
13931,PAN,Panama,2020-05-09,8070,202,231,6,4314768.0
13932,PAN,Panama,2020-05-10,8282,212,237,6,4314768.0
13933,PAN,Panama,2020-05-11,8448,166,244,7,4314768.0
13934,PAN,Panama,2020-05-12,8616,168,249,5,4314768.0
13935,PAN,Panama,2020-05-13,8783,167,252,3,4314768.0
13936,PAN,Panama,2020-05-14,8944,161,256,4,4314768.0
13937,PAN,Panama,2020-05-15,9118,174,260,4,4314768.0
13938,PAN,Panama,2020-05-16,9268,150,266,6,4314768.0
13939,PAN,Panama,2020-05-17,9449,181,269,3,4314768.0
13940,PAN,Panama,2020-05-18,9606,157,275,6,4314768.0
13941,PAN,Panama,2020-05-19,9726,120,279,4,4314768.0
13942,PAN,Panama,2020-05-20,9867,141,281,2,4314768.0
13943,PAN,Panama,2020-05-21,9977,110,287,6,4314768.0
13944,PER,Peru,2020-03-04,0,0,0,0,32971846.0
13945,PER,Peru,2020-03-05,0,0,0,0,32971846.0
13946,PER,Peru,2020-03-06,0,0,0,0,32971846.0
13947,PER,Peru,2020-03-07,1,1,0,0,32971846.0
13948,PER,Peru,2020-03-08,0,0,0,0,32971846.0
13949,PER,Peru,2020-03-09,7,6,0,0,32971846.0
13950,PER,Peru,2020-03-10,9,2,0,0,32971846.0
13951,PER,Peru,2020-03-11,11,2,0,0,32971846.0
13952,PER,Peru,2020-03-12,17,6,0,0,32971846.0
13953,PER,Peru,2020-03-13,22,5,0,0,32971846.0
13954,PER,Peru,2020-03-14,38,16,0,0,32971846.0
13955,PER,Peru,2020-03-15,43,5,0,0,32971846.0
13956,PER,Peru,2020-03-16,71,28,0,0,32971846.0
13957,PER,Peru,2020-03-17,86,15,0,0,32971846.0
13958,PER,Peru,2020-03-18,117,31,0,0,32971846.0
13959,PER,Peru,2020-03-19,145,28,0,0,32971846.0
13960,PER,Peru,2020-03-20,234,89,2,2,32971846.0
13961,PER,Peru,2020-03-21,263,29,3,1,32971846.0
13962,PER,Peru,2020-03-22,318,55,5,2,32971846.0
13963,PER,Peru,2020-03-23,363,45,5,0,32971846.0
13964,PER,Peru,2020-03-24,395,32,5,0,32971846.0
13965,PER,Peru,2020-03-25,416,21,7,2,32971846.0
13966,PER,Peru,2020-03-26,558,142,8,1,32971846.0
13967,PER,Peru,2020-03-27,580,22,9,1,32971846.0
13968,PER,Peru,2020-03-28,635,55,11,2,32971846.0
13969,PER,Peru,2020-03-29,671,36,16,5,32971846.0
